month,year,sector,area,brand,Sub Model,sub_segment,exclusion_reason,registrations
2025-06,2025,TW9,TW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-06,2025,JE3,JE,Porsche,Porsche 911 S/T,Core Supercar,offshore_island_no_gb_drive_time,1
2025-06,2025,JE3,JE,Porsche,Porsche 911 GT3,Core Supercar,offshore_island_no_gb_drive_time,1
2025-06,2025,TN15 0,TN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-06,2025,S20 8,S,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-06,2025,CT20 2,CT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-06,2025,SL1,SL,Maserati,Maserati GranTurismo,GT,non_primary_brand,1
2025-06,2025,SL1,SL,Maserati,Maserati GranCabrio,GT,non_primary_brand,1
2025-06,2025,BS10 7,BS,Maserati,Maserati GranTurismo,GT,non_primary_brand,1
2025-06,2025,G71 8,G,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-06,2025,SS3,SS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-06,2025,WA9,WA,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-06,2025,IP19 0,IP,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-06,2025,SA1,SA,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-06,2025,EX6,EX,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-06,2025,TF3,TF,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2025-06,2025,TN9,TN,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-06,2025,WA15 8,WA,Maserati,Maserati GranCabrio,GT,non_primary_brand,1
2025-06,2025,B74 3,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,2
2025-06,2025,GU5,GU,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-06,2025,RG31 7,RG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-06,2025,EH48 1,EH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-06,2025,SO24 0,SO,Ferrari,Ferrari Daytona SP3,Hypercar,non_fit_product_or_hypercar,1
2025-06,2025,SL5,SL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-06,2025,WR9,WR,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-07,2025,AB13 0,AB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,AB15 9,AB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,AB30 1,AB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,AB42 5,AB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,AB43 8,AB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,BT61 9,BT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,IP29 4,IP,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-07,2025,EN4,EN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,EN5,EN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,BA2,BA,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-07,2025,B11 1,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,B16 9,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,B75 6,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,CO9,CO,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,NW2,NW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,B45 9,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,CF3,CF,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-07,2025,BT8,BT,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-07,2025,CH4,CH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,WA4,WA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,WA6,WA,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-07,2025,HP16 0,HP,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,EH4,EH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,DA2,DA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,CT14 8,CT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,DY1,DY,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,DY8,DY,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2025-07,2025,W4 1,W,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,NN9,NN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,HU17 7,HU,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,KT13 0,KT,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-07,2025,N21 2,N,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,SO31 7,SO,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,KY4,KY,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-07,2025,CH7,CH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,G13 1,G,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,LE16 7,LE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,RG27 0,RG,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-07,2025,RG27 0,RG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,HR2,HR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,HA4,HA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,LE10 2,LE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,LE67 9,LE,Maserati,Maserati GranTurismo,GT,non_primary_brand,1
2025-07,2025,LE9,LE,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2025-07,2025,PE28 0,PE,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2025-07,2025,PO33 1,PO,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-07,2025,SW7,SW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,LS15 4,LS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,LS26 8,LS,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-07,2025,BT17 9,BT,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-07,2025,CM9,CM,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,SW19 7,SW,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-07,2025,IP6,IP,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,MK10 0,MK,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-07,2025,MK11 3,MK,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,KT21 1,KT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,SO41 0,SO,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-07,2025,NE2,NE,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-07,2025,BT39 9,BT,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-07,2025,BT18 0,BT,Maserati,Maserati GranTurismo,GT,non_primary_brand,1
2025-07,2025,PE5,PE,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-07,2025,PL1,PL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,BH14 8,BH,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-07,2025,SS5,SS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,S60 3,S,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,JE3,JE,Porsche,Porsche 911 GT3,Core Supercar,offshore_island_no_gb_drive_time,1
2025-07,2025,YO13 9,YO,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,SL1,SL,Maserati,Maserati GranTurismo,GT,non_primary_brand,2
2025-07,2025,HP9,HP,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,SG8,SG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,DE15 0,DE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,ML3,ML,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,NR18 0,NR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,NN7,NN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,SS1,SS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,SS9,SS,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-07,2025,FK9,FK,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,SR6,SR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,GL19 4,GL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,TN15 8,TN,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-07,2025,WA15 6,WA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,SW11 6,SW,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-07,2025,WA2,WA,Maserati,Maserati GranTurismo,GT,non_primary_brand,1
2025-07,2025,GU7,GU,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,GU9,GU,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-07,2025,TN6,TN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,RG19 4,RG,Ferrari,Ferrari Daytona SP3,Hypercar,non_fit_product_or_hypercar,1
2025-07,2025,RG31 7,RG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,EH55 8,EH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,WN6,WN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,BA12 7,BA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,SP4,SP,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-07,2025,WV6,WV,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-07,2025,FY5,FY,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-08,2025,BT21 0,BT,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-08,2025,N11,N,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-08,2025,B75 6,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-08,2025,WA16 7,WA,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-08,2025,WA16 7,WA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-08,2025,EH12 8,EH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-08,2025,SG14 2,SG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-08,2025,KT11 2,KT,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-08,2025,KT13 0,KT,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-08,2025,KY1,KY,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-08,2025,GU3,GU,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-08,2025,HA4,HA,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-08,2025,BB5,BB,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-08,2025,LS14 1,LS,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-08,2025,WS13 8,WS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-08,2025,RH17 5,RH,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-08,2025,MK4,MK,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-08,2025,NR28 0,NR,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-08,2025,B96 6,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-08,2025,S25 5,S,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-08,2025,JE3,JE,Porsche,Porsche 911 Turbo,GT,offshore_island_no_gb_drive_time,1
2025-08,2025,TF13 6,TF,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-08,2025,UB9,UB,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-08,2025,OX17 3,OX,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-08,2025,SK7,SK,Maserati,Maserati GranTurismo,GT,non_primary_brand,1
2025-08,2025,WA3,WA,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-08,2025,GU10 4,GU,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-08,2025,RG7,RG,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-08,2025,RG7,RG,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-08,2025,W1H 7,W,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-09,2025,AB15 8,AB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,AB15 9,AB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,BN18 0,BN,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,EN4,EN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,NW11 7,NW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,CM11 1,CM,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,2
2025-09,2025,BS39 6,BS,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-09,2025,B76 1,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,BB1,BB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,BL2,BL,Maserati,Maserati GranCabrio,GT,non_primary_brand,1
2025-09,2025,PE21 7,PE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,GU47 9,GU,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,BD16 4,BD,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,NW9,NW,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,BN2,BN,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-09,2025,BN3,BN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,BS9,BS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,NR13 5,NR,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,BR1,BR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,BR2,BR,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-09,2025,BR5,BR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,BL9,BL,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-09,2025,NW3,NW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,W1T 4,W,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,WC2H 9,WC,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,SS8,SS,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-09,2025,MK17 8,MK,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-09,2025,MK17 8,MK,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,2
2025-09,2025,LE11 2,LE,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,LE12 8,LE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,2
2025-09,2025,LE7,LE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,CM1,CM,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,CM2,CM,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,CW2,CW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,SK10 4,SK,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,2
2025-09,2025,SK9,SK,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,CW8,CW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,WA6,WA,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-09,2025,PR7,PR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,EH13 0,EH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,CO5,CO,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-09,2025,PL18 9,PL,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-09,2025,GL7,GL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,DH1,DH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,DH8,DH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,CV5,CV,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-09,2025,CR5,CR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,2
2025-09,2025,DL2,DL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,DA2,DA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,S32 1,S,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,BT48 7,BT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,DN8,DN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,BT33 0,BT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,DG1,DG,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,PO8,PO,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,CM23 5,CM,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,SG14 2,SG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,NN9,NN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,G46 6,G,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,HU13 0,HU,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,CM16 6,CM,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,EN9,EN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,IG10 4,IG,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,IG7,IG,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,CH8,CH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,NE21 5,NE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,SW6,SW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,LE16 8,LE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,HG2,HG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,GU10 5,GU,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,RG27 0,RG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,RM11 3,RM,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,EN6,EN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,EN6,EN,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,UB8,UB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,PE19 6,PE,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,PE7,PE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,SW7,SW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,W8 5,W,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,IP26 4,IP,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,PE33 0,PE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,LA2,LA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,LE5,LE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,WS13 6,WS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,WS7,WS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,MK10 0,MK,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,8
2025-09,2025,MK15 8,MK,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,2
2025-09,2025,MK15 8,MK,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-09,2025,MK15 8,MK,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,4
2025-09,2025,MK15 8,MK,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,2
2025-09,2025,KT21 2,KT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,KT22 9,KT,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,SA10 7,SA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,NG14 7,NG,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-09,2025,NG22 8,NG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,NE1,NE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,NE13 8,NE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,2
2025-09,2025,S17 3,S,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,LN4,LN,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,NR11 7,NR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,BS20 7,BS,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,B46 1,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,NR2,NR,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,OX3,OX,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,PH3,PH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,PH4,PH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,PL5,PL,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,BH13 7,BH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,BH14 8,BH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,SY16 2,SY,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,PA6,PA,Maserati,Maserati GranTurismo,GT,non_primary_brand,1
2025-09,2025,TW11 9,TW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,BB4,BB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,S25 4,S,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,NG12 5,NG,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-09,2025,NG13 8,NG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,LE15 8,LE,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-09,2025,GY1,GY,Aston Martin,Aston Martin DBX,SUV,offshore_island_no_gb_drive_time,1
2025-09,2025,M28 1,M,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,B68 8,B,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,TA5,TA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,B92 7,B,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,B93 8,B,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-09,2025,HP9,HP,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,DE11 7,DE,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-09,2025,NG31 9,NG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,G71 8,G,Maserati,Maserati GranTurismo,GT,non_primary_brand,1
